ID,SIRUTA,Yhat.HET
2531,65147,-0.023417911
2527,65105,-0.049966128
2511,64461,-0.036306507
2512,64504,-0.003198404
2530,65139,-0.032896918
2491,63633,-0.01043479
2526,65099,-0.00791781
2517,64719,-0.030891192
2532,65154,-0.036565466
2444,61808,-0.06886469
2423,60801,-0.059761527
2466,62823,-0.051557168
2433,61256,-0.068513668
2453,62253,-0.045906908
2476,63170,-0.063581489
2460,62609,-0.058016296
2439,61559,-0.040119474
2448,62020,-0.00624197
2471,63045,-0.067942559
2438,61513,0.008502527
2467,62878,0.014700282
2469,62949,-0.034403124
2452,62191,0.039804307
2468,62903,-0.004621837
2457,62440,0.011625464
2474,63152,0.016092781
2477,63189,-0.001685348
2415,60507,0.06180326
2422,60776,0.013837506
2420,60687,0.101128717
2464,62761,0.033051147
2465,62798,-0.007634483
2424,60847,0.010107875
2411,60419,0.10908499
2462,62707,-0.004015898
2427,61005,-0.058311457
2473,63125,0.061292055
2455,62360,0.098122717
2434,61283,0.023152882
2447,61951,-0.031971132
2458,62486,-0.058857316
2425,60883,-0.010126927
2440,61620,0.070648904
2449,62057,-0.046592767
2417,60570,0.102468441
2442,61675,-0.00367981
2435,61318,-0.021445121
2416,60534,0.102682076
2428,61069,-0.047885584
2459,62538,-0.033886074
2412,60455,-0.019822968
2472,63072,0.03236534
2443,61737,-0.044905709
2475,63161,-0.044926099
2432,61210,-0.017363415
2478,63198,-0.004372015
2418,60598,0.056910553
2446,61871,-0.050775794
2461,62672,0.009781094
2437,61452,0.0030604
2414,60482,0.005568278
2430,61167,-0.048460367
2456,62397,-0.043913819
2426,60945,0.006016305
2419,60632,0.03055624
2450,62137,0.00458801
2481,63294,0.035308021
2480,63286,0.046736324
2421,60721,0.052425435
2429,61121,0.024563611
2482,63300,0.015512417
2436,61372,-0.034862952
2485,63334,-0.018724599
2470,62985,-0.039922997
2484,63326,-0.043387289
2445,61826,-0.044064623
2479,63278,-0.056433712
2483,63318,-0.002802861
2454,62280,0.024225518
2322,54537,-0.019056763
2282,52785,-0.003803873
2295,53247,-0.031627445
2308,53728,-0.035490392
2305,53639,-0.059099643
2309,53755,-0.018201753
2259,51500,-0.045308488
2269,51877,-0.025865155
2300,53372,-0.005392963
2285,52936,-0.010249499
2325,54699,-0.019102846
2273,52062,-0.001659264
2253,51207,-0.043772101
2247,50969,-0.026371823
2281,52758,-0.01588492
2324,54617,-0.039080365
2256,51332,-0.070449498
2294,53210,-0.061691217
2278,52650,-0.042467312
2262,51626,-0.041367966
2249,51010,-0.058353174
2301,53425,-0.045165564
2244,50790,-0.06260131
2248,50987,-0.024343378
2283,52856,-0.03592242
2279,52696,-0.042233837
2319,54412,-0.035034261
2317,54350,-0.016780771
2293,53167,-0.048158326
2265,51699,-0.015432453
2316,54305,-0.068181546
2260,51546,-0.059149307
2266,51751,-0.009038503
2267,51804,-0.062787937
2286,52954,-0.050821688
2320,54485,-0.010563266
2287,52990,-0.036924654
2321,54500,-0.052286856
2263,51662,-0.065365017
2312,54056,-0.042605575
2272,52035,-0.058304893
2315,54270,-0.068054282
2252,51118,-0.074400953
2323,54573,-0.009326314
2245,50889,-0.113759948
2254,51243,-0.073662036
2304,53577,-0.082117777
2257,51387,-0.022635257
2306,53675,-0.009699745
2261,51573,-0.065950729
2297,53327,-0.108657421
2292,53130,-0.106384797
2270,51948,-0.020007722
2271,51984,-0.023456183
2280,52721,-0.108162383
2276,52160,-0.081576543
2289,53069,-0.117460532
2310,53791,-0.069514318
2298,53345,-0.032296982
2291,53103,-0.084739006
2313,54109,-0.069456255
2275,52115,-0.101165174
2288,53023,-0.098284756
2303,53513,-0.034798238
2296,53274,-0.073711297
2268,51840,-0.081985728
2255,51305,-0.078235098
2307,53700,-0.09257027
2251,51056,-0.08038926
2277,52570,-0.10774677
2314,54163,-0.098169306
2284,52909,-0.09614851
2246,50923,-0.137532042
2311,53853,-0.085392743
2258,51449,-0.114575679
2318,54387,-0.065609646
2302,53489,-0.083693227
100,103764,-0.055423447
34,101083,0.030458656
3060,94223,-0.04206343
3036,93370,-0.080145636
3050,93851,-0.051030595
3051,93888,-0.088461598
82,103032,-0.044507993
3038,93487,-0.01650254
143,105455,-0.040662056
3039,93539,-0.06922794
3069,94562,-0.040023425
115,104341,-0.088531774
129,104886,-0.079059152
81,103014,0.05658659
3075,94731,-0.03899779
3076,94768,-0.055723625
3052,93931,-0.074693149
3024,92961,-0.040100319
148,105712,-0.075500291
3033,93281,-0.028290693
96,103568,-0.064658257
3048,93771,-0.036527746
123,104635,-0.012263647
3045,93664,-0.045848452
136,105222,-0.0466762
3049,93815,-0.051439998
3070,94580,-0.012594848
3058,94125,-0.059926069
77,102838,-0.086355768
3073,94651,-0.057465187
80,102945,0.113131281
3072,94606,-0.093429626
3028,93085,-0.063425829
3014,92587,-0.032110008
114,104323,-0.077330891
3037,93441,-0.107112525
3062,94312,-0.04156294
3034,93325,-0.038751549
3013,92569,-0.051013797
106,104083,-0.075318146
66,102419,-0.086709073
110,104181,-0.093435903
141,105384,-0.04616496
51,101822,-0.059980516
20,100638,-0.052959773
146,105605,-0.041766751
137,105259,-0.058938221
126,104751,-0.058439322
19,100610,-0.069742501
50,101804,-0.073437276
48,101724,-0.103698788
151,105829,-0.033300286
1658,179962,-0.087024693
1667,180055,-0.057398433
42,101458,-0.048626897
2360,57083,-0.044798346
2355,56666,-0.03709962
2363,57314,-0.059673908
2406,59942,-0.052467587
2328,55062,-0.019671844
2327,55008,-0.056969415
2393,59130,-0.108262745
2346,56096,-0.056900669
2330,55160,-0.024424712
2329,55106,-0.1025649
2405,59880,-0.054396892
2365,57449,-0.080769302
2385,58552,-0.024210729
2389,58856,-0.088999794
2339,55623,-0.066438586
2399,59498,-0.090160149
2376,58142,-0.038279632
2369,57644,-0.048235089
2335,55384,-0.050993295
2342,55776,-0.052413788
2366,57546,-0.079075994
2409,60099,-0.050065401
2404,59826,-0.090327016
2397,59416,-0.019532479
2337,55473,-0.056689739
2400,59586,-0.012977002
2392,59041,-0.023505502
2348,56265,0.005713575
2347,56210,-0.06077436
2358,56988,0.077810527
2336,55446,-0.094543964
2349,56327,-0.115315592
2374,57948,0.018581292
2372,57831,-0.10191444
2388,58794,-0.067479976
2356,56773,-0.083881637
2343,55838,0.19080167
2377,58204,-0.064937527
2378,58259,0.051800538
2398,59434,-0.046643078
2340,55687,0.072861008
2395,59283,-0.052903317
2326,54975,0.223789726
2350,56354,-0.035341199
2354,56568,-0.066878436
2386,58623,-0.079292015
2382,58393,-0.084417012
2353,56522,-0.07977703
2352,56461,-0.091708468
2383,58464,-0.032633486
2364,57350,-0.024908952
2373,57902,0.088258591
2401,59657,-0.05233791
2370,57706,0.101474577
2394,59238,-0.04555659
2371,57742,-0.049009551
2368,57582,0.065195263
2396,59327,0.130097573
2384,58534,-0.040973216
2338,55598,0.047421696
2362,57225,0.108842749
2345,56014,-0.063324299
2403,59764,-0.002577934
2357,56844,-0.053055175
2391,58990,-0.053364652
2381,58357,-0.046179808
2407,60026,-0.062874891
2331,55259,-0.067534293
2344,55918,-0.100282616
2390,58918,-0.022322587
2402,59693,-0.051961992
2408,60062,-0.039520141
2333,55311,-0.043599427
2375,58008,-0.072431839
2334,55357,-0.016898224
2332,55277,-0.007153636
2387,58721,-0.083960357
2380,58311,-0.036408002
2351,56425,-0.013842884
2361,57163,-0.048772776
2410,60169,-0.053869551
2188,47079,-0.080554079
2190,47186,-0.11327437
2197,47630,-0.106929548
2225,49484,-0.046224861
2159,45245,-0.105887443
2235,50068,-0.110596147
2210,48682,0.002495079
2167,45673,-0.084879979
2221,49233,-0.125610459
2237,50228,-0.113210761
2174,46180,-0.04354295
2229,49769,-0.073767945
2202,47916,-0.099357505
2165,45539,-0.155077518
2205,48165,-0.116772579
2153,44845,-0.02999506
2173,46108,-0.138779439
2194,47417,-0.134727443
2213,48842,-0.075193116
2223,49313,-0.135612357
2163,45389,-0.12712171
2186,47006,-0.066836987
2215,48968,-0.064162501
2200,47818,-0.104972288
2157,45003,-0.12643202
2178,46439,-0.096976249
2170,45888,-0.177309942
2203,48021,-0.133359781
2239,50399,-0.123394564
2234,50022,0.009528621
2214,48922,-0.094081327
2240,50415,-0.075648418
2162,45361,-0.107779058
2155,44934,-0.091166385
2207,48325,-0.083185217
2180,46554,-0.09523355
2206,48227,-0.08507788
2158,45101,-0.060694641
2209,48557,-0.098816503
2171,45959,-0.058181013
2172,46019,-0.072029463
2183,46830,-0.057755984
2161,45334,-0.065626321
2241,50479,-0.041881571
2212,48771,-0.037260387
2238,50326,-0.09293335
2156,44989,-0.077880041
2168,45753,-0.076748405
2236,50102,-0.014936139
2220,49206,-0.018173151
2176,46313,-0.064420469
2228,49643,-0.052242044
2177,46377,-0.047584697
2193,47373,0.019803328
2233,49956,0.005704515
2151,44818,0.005417169
2218,49073,-0.043777511
2195,47453,-0.004974822
2208,48487,-0.062118161
2216,49019,-0.07310717
2166,45619,-0.074240339
2201,47854,-0.108691606
2227,49625,0.046631548
2169,45815,-0.079457265
2231,49849,-0.017284735
2181,46769,-0.025792618
2179,46484,-0.032551174
2232,49894,-0.055598629
2175,46251,-0.065406554
2219,49153,-0.064428529
2182,46803,-0.045871334
2226,49545,-0.061515702
2199,47774,-0.051538409
2191,47300,-0.054833653
2189,47159,-0.094344822
2217,49046,-0.096977658
2154,44863,-0.0744271
2211,48744,-0.107821164
2164,45496,-0.090288821
2204,48138,-0.095402901
2184,46867,-0.097188657
2224,49439,-0.104274472
2185,46910,-0.101791472
2192,47337,-0.069948498
2242,50549,-0.060033046
2196,47578,-0.092296741
2243,50564,-0.065050214
2058,40768,0.004499485
2057,40704,0.039431415
2070,41248,0.001862145
2048,40394,-0.007323488
2081,41701,0.018596258
2071,41284,0.028117764
2087,41943,0.034078072
2092,42156,0.016251617
2069,41177,0.039608588
2052,40526,0.016978629
2090,42076,0.034205093
2059,40820,0.013741649
2060,40857,0.04173901
2073,41382,0.043923904
2053,40544,0.043937709
2078,41578,0.045171019
2083,41818,0.052638779
2045,40278,0.031339162
2063,40955,0.078345723
2074,41417,0.080640258
2062,40928,0.045511632
2091,42101,-0.025878131
2084,41854,0.024756249
2054,40606,0.172039749
2082,41738,-0.005475321
2068,41113,0.031637525
2067,41088,0.173051724
2044,40241,0.013494499
2080,41667,0.07397556
2072,41346,0.011897008
2042,40198,0.094840975
2086,41925,0.151139801
2050,40465,-0.04124326
2089,42058,0.071516615
2043,40214,0.131688131
2088,42003,0.077240889
2056,40688,0.064700267
2049,40438,0.038044832
2047,40367,0.042693823
2061,40900,0.129844409
2093,42183,0.032592033
2051,40492,-0.008422501
2046,40303,0.047366265
2076,41471,0.003215679
2055,40633,0.039245511
2064,40991,-0.063566046
2077,41541,0.019107982
2103,42498,0.003256363
2065,41033,0.088534148
2099,42456,0.054495012
2094,42236,-0.01748198
2102,42480,-0.010637891
2101,42472,-0.010053672
2096,42398,-0.003269784
2100,42464,-0.020247803
2095,42307,0.028217662
2079,41621,0.025923075
2098,42449,-0.003856607
2008,38492,-0.08584307
2011,38633,-0.154532493
1963,35946,-0.111071734
1995,37770,-0.07108021
1978,36809,-0.123234978
2029,39658,-0.114456493
2017,38982,-0.052151445
1973,36532,-0.071509602
2005,38376,-0.069426794
1980,36952,-0.073867923
2004,38321,-0.124570476
1990,37547,-0.080151155
2009,38544,-0.049565231
1996,37823,-0.042791107
1999,37958,-0.10962018
1988,37397,-0.084197107
1984,37173,-0.094432227
1993,37672,-0.055520487
1975,36649,-0.110627117
2021,39220,-0.128271777
2033,39836,-0.112201512
1964,36006,-0.059400381
1965,36060,-0.140037742
1992,37618,-0.076011971
1970,36426,-0.070516455
2019,39122,-0.118039691
2032,39792,-0.077254155
2025,39417,-0.088331741
2013,38731,-0.046166494
2003,38241,-0.108828602
2028,39612,-0.114353767
2030,39694,-0.028527869
2007,38456,-0.05877708
1982,37057,-0.078299258
1969,36373,-0.1414844
1983,37100,-0.062973972
2014,38811,-0.010330033
2026,39532,-0.031363833
2020,39168,-0.119767578
1961,35839,-0.029306217
1997,37850,-0.099339897
2023,39328,-0.081785357
2001,38063,0.007378406
1989,37459,-0.071980318
1985,37217,-0.047216279
1971,36453,-0.09781294
1959,35731,0.008443818
1962,35884,-0.050234794
2015,38848,-0.054830901
2031,39738,0.028873703
1966,36131,-0.086695541
1960,35759,0.007507105
1968,36300,-0.00330155
2016,38893,-0.07652059
1977,36756,-0.003803532
1972,36499,-0.117602052
2022,39266,-0.091358088
1998,37912,-0.054498905
1979,36907,-0.017705873
1994,37734,-0.063986112
2034,39872,-0.038166101
2012,38679,-0.079066533
1986,37280,-0.057952277
1987,37324,-0.029585055
2024,39391,-0.017486063
2010,38580,-0.04840141
2018,39051,-0.076595106
2039,39983,-0.049252231
2002,38161,-0.039990458
2037,39967,-0.118531576
2038,39975,-0.039160672
1974,36569,-0.052992716
2036,39959,-0.071263428
1976,36676,-0.088168226
2035,39942,-0.15208364
1981,37011,-0.041607315
1967,36202,-0.110172513
2040,40035,-0.092729436
2125,43563,-0.070444048
2133,43867,-0.087551916
2145,44391,0.038309951
2135,43992,-0.009698969
2134,43929,-0.064345414
2129,43698,-0.087949614
2131,43787,-0.038228506
2130,43732,-0.067540874
2119,43279,-0.100120024
2105,42682,0.033435993
2118,43242,-0.059275912
2106,42708,-0.01035375
2138,44140,-0.077294297
2127,43652,-0.045861616
2117,43180,-0.093852433
2147,44462,-0.07644535
2140,44202,-0.015213832
2123,43466,-0.085555114
2121,43331,-0.071711767
2139,44177,0.01417271
2126,43625,-0.08312834
2120,43313,-0.034267602
2144,44355,-0.047769519
2116,43117,-0.076025276
2107,42753,-0.085908377
2108,42771,-0.092163374
2137,44113,-0.0920921
2111,42913,-0.032134101
2148,44505,-0.055498922
2136,44060,-0.069573436
2142,44300,-0.038726952
2122,43411,-0.072598508
2113,43019,-0.069576172
2149,44532,-0.083133919
2143,44328,-0.09863648
2124,43493,-0.050558804
2115,43073,-0.07608975
2110,42842,-0.060264076
2132,43812,-0.08642299
2109,42824,-0.053595973
2112,42968,-0.095309509
2146,44435,-0.044720754
2141,44257,-0.001840879
2150,44560,0.034896893
1940,34360,-0.042108918
1946,34618,-0.008625486
1939,34333,-0.001091149
1953,35054,-0.033330396
1903,32599,-0.036233178
1924,33621,0.004576307
1938,34280,0.004485288
1958,35429,-0.046387521
1955,35152,-0.048796219
1934,34155,-0.014329941
1913,33177,-0.028484569
1923,33603,-0.013517657
1917,33337,-0.027559124
1937,34262,-0.019241423
1915,33248,0.013875177
1944,34547,-0.057312269
1902,32544,-0.035388691
1908,32811,-0.019841529
1918,33364,-0.034112228
1921,33514,-0.042715012
1932,33989,-0.024073229
1954,35090,-0.021781191
1912,33122,-0.016850982
1936,34235,-0.008975693
1956,35269,-0.041742821
1914,33202,-0.010167941
1919,33382,-0.018599434
1922,33541,0.016941466
1900,32394,0.010132366
1904,32633,0.006976623
1951,34903,0.012897912
1901,32483,-0.048807644
1905,32660,-0.024712818
1949,34770,-0.001902803
1933,34075,-0.061220551
1948,34690,0.005241883
1906,32704,0.013726537
1920,33435,-0.052834858
1925,33658,-0.0821784
1947,34645,-0.009625086
1927,33765,0.006475798
1911,33015,-0.100688172
1916,33275,-0.023254033
1950,34850,-0.038304714
1930,33952,-0.020446494
1952,34985,-0.066416703
1943,34477,-0.072273065
1907,32768,-0.102884307
1928,33845,-0.108097606
1929,33881,-0.094726812
1957,35312,-0.094146071
1942,34422,-0.076055947
1657,179953,-0.044352306
1935,34173,-0.028509605
1909,32884,0.054459081
1630,179686,-0.014625541
1910,32955,-0.045363773
1627,179659,-0.060434484
1634,179720,-0.023284838
1926,33729,-0.027825097
1656,179944,-0.046112564
1941,34397,-0.013697797
1839,29001,-0.019279832
1892,32027,-0.052304123
1879,31333,-0.009865048
1883,31565,-0.022523111
1873,30988,-0.009748495
1830,28497,-0.013452739
1804,26877,-0.042829989
1821,27908,-0.027821658
1893,32045,-0.018289676
1872,30915,-0.041421516
1815,27506,-0.032404382
1809,27169,-0.012225156
1808,27070,-0.030439164
1812,27329,-0.07480627
1885,31654,-0.033484867
1831,28530,-0.02853496
1832,28610,-0.019177126
1874,31011,0.007463202
1878,31262,-0.054206109
1866,30568,-0.053321809
1840,29038,-0.051754228
1877,31208,-0.069633726
1876,31128,-0.015602345
1817,27631,0.173194647
1819,27757,-0.031325537
1880,31379,-0.009262453
1800,26699,-0.05978939
1797,26564,0.175579883
1851,29724,0.064429679
1886,31716,-0.021575227
1855,29902,-0.00506327
1847,29467,0.156355943
1810,27212,-0.027041551
1799,26653,0.121533309
1871,30871,0.019445367
1861,30274,0.104363841
1816,27560,-0.038786035
1889,31878,-0.034462263
1801,26742,-0.002630523
1859,30149,0.126317694
1858,30069,-0.015163056
1836,28816,-0.002600666
1798,26582,0.146515457
1891,31976,-0.033772251
1894,32090,-0.036737064
1848,29519,0.081253457
1818,27686,-0.059285175
1845,29341,-0.032727166
1882,31510,-0.041987834
1822,27935,-0.05298215
1828,28335,-0.01993255
1843,29154,-0.062709093
1850,29662,0.049834358
1853,29813,0.003063681
1857,30014,0.053843025
1806,26975,-0.032406812
1870,30844,-0.062887489
1849,29573,-0.05368452
1887,31789,-0.00889779
1875,31057,-0.053541501
1865,30470,-0.051459016
1888,31841,-0.024533491
1824,28077,-0.065049447
1820,27846,-0.068314907
1867,30648,-0.070829917
1825,28139,-0.059610681
1833,28665,-0.001737894
1835,28763,-0.043708981
1813,27383,-0.015598006
1838,28941,-0.024848458
1868,30719,-0.051859731
1811,27285,-0.002266068
1890,31921,-0.067079861
1864,30416,-0.029528666
1860,30229,-0.035368871
1881,31422,-0.068652166
1802,26804,-0.04729233
1846,29403,-0.040071993
1844,29243,0.003067407
1823,27971,-0.021887829
1862,30336,-0.04181437
1884,31609,-0.047802276
1852,29760,-0.055815542
1869,30773,-0.042919427
1834,28709,-0.047382595
1803,26840,-0.068192655
1856,29948,-0.080313889
1805,26920,-0.102960385
1807,27007,-0.080955542
1837,28889,-0.093261768
1826,28193,-0.113614943
1897,32179,0.072235754
1827,28246,0.0247078
1899,32195,0.054783997
1896,32161,0.099487957
1829,28415,0.08803049
1898,32187,0.003805542
1841,29092,0.012100647
1814,27436,0.116822718
1895,32153,0.030394101
1738,22576,-0.020106674
1732,22111,-0.02809943
1748,23207,-0.026658635
1772,24999,-0.022456345
1708,20778,-0.042331141
1769,24711,-0.005288881
1754,23644,-0.014086134
1775,25228,0.000438299
1722,21506,-0.016081634
1766,24427,-0.026531554
1740,22718,-0.030994658
1715,21123,-0.03318212
1716,21196,-0.055116784
1741,22781,0.060247554
1729,21891,-0.050273001
1747,23127,-0.042584011
1701,20313,0.06144025
1790,26289,-0.061635839
1704,20466,0.056980062
1724,21597,-0.050650641
1765,24338,-0.048449052
1776,25291,-0.023075062
1725,21668,0.033489824
1700,20297,0.068055972
1737,22488,-0.042809607
1786,25932,-0.039628251
1702,20359,0.027716412
1778,25488,-0.057093027
1760,23975,-0.03306697
1771,24837,-0.054326301
1703,20411,0.012335008
1780,25629,0.000647179
1779,25521,-0.082410047
1750,23350,0.023243005
1751,23387,-0.05981928
1714,21098,-0.056746916
1758,23868,-0.076956161
1713,21007,-0.013358958
1719,21338,-0.043919267
1762,24089,-0.04290475
1710,20876,-0.072840947
1768,24631,-0.035412706
1774,25148,-0.037258273
1789,26118,-0.064229263
1744,22941,-0.001274134
1753,23494,-0.075792091
1736,22460,-0.002547019
1749,23289,-0.046490164
1709,20821,-0.01563168
1733,22166,-0.02120696
1763,24187,-0.034125541
1739,22665,-0.078046614
1720,21418,-0.029445393
1728,21855,-0.017352142
1743,22898,-0.041782394
1770,24766,-0.020787917
1735,22380,-0.029103532
1721,21454,-0.037068934
1734,22237,-0.112908117
1730,21971,-0.050818107
1706,20607,-0.017075021
1745,23047,-0.073723251
1742,22834,-0.095777491
1761,24034,-0.028435523
1712,20965,-0.050537992
1759,23948,-0.031032596
1784,25825,-0.024161039
1782,25745,-0.044854735
1705,20563,-0.032582699
1788,26083,-0.035692108
1711,20910,0.009904231
1764,24276,-0.027985811
1767,24524,-0.086689914
1773,25068,-0.00707977
1723,21560,-0.010246768
1727,21757,-0.038416349
1726,21720,-0.003685539
1756,23797,-0.041784684
1731,22059,-0.050488827
1787,26029,-0.029465062
1752,23449,-0.031387973
1792,26338,-0.014794495
1707,20670,-0.015209198
1793,26346,-0.008885573
1781,25692,0.019520773
1796,26379,0.062890291
1717,21249,0.017394636
1777,25362,-0.043972357
1794,26353,-0.036600314
1785,25861,-0.03120979
1795,26361,-0.010517818
1791,26320,-0.014099524
1755,23715,0.026584024
305,11423,-0.021990193
3136,9798,-0.02088409
589,12849,0.007561707
363,11735,-0.031046962
139,10532,-0.056723965
434,12126,0.014757544
452,12224,-0.028504228
99,10373,-0.019862917
272,11236,-0.046294871
3071,9459,-0.02310886
3163,9930,-0.046955003
421,12055,-0.010701905
226,10916,0.015920148
457,12242,0.012467623
3144,9832,-0.069785783
3085,9538,-0.056266409
314,11478,-0.062017625
285,11307,-0.092913704
160,10649,-0.106007752
582,12812,-0.013314908
93,10346,-0.035397346
474,12340,0.009518568
302,11398,-0.000360488
3114,9690,-0.081163876
54,10195,-0.042980162
319,11502,0.006644491
405,11995,0.003336542
427,12091,-0.033234889
231,10943,-0.087320116
15,10051,-0.044961631
552,12689,-0.125473138
465,12288,-0.030701133
170,10701,-0.075550252
3107,9654,-0.009549546
244,11058,-0.104217942
260,11174,-0.092970108
508,12509,-0.024703939
293,11352,0.017279542
79,10293,-0.052777745
480,12368,0.012135807
596,12876,0.074291196
335,11584,0.020092312
496,12457,-0.057891855
3041,9360,0.027687214
3102,9627,-0.004842402
367,11762,-0.112412199
109,10417,-0.087818256
345,11637,0.003848231
3124,9743,-0.078114764
133,10514,0.041564829
3015,9262,0.028326123
3053,9397,0.041639683
414,12037,0.004942824
3035,9333,0.072914167
65,10239,-0.066560408
327,11539,0.011816169
448,12206,0.000945665
216,10872,0.029423582
120,10453,-0.033321991
32,10104,-0.055674785
394,11940,0.001004999
351,11664,-0.079042797
378,11842,-0.072401363
3091,9574,-0.015587821
528,12572,-0.054795446
574,12778,0.048939149
439,12144,0.029856619
543,12643,0.024513671
187,10765,-0.051902247
485,12402,0.031265096
3155,9887,-0.047114978
2,10006,-0.052085799
603,12912,0.025804143
3078,9495,-0.007164343
606,12920,0.009787238
3020,9280,0.050257661
202,10827,0.034202481
610,12938,0.016770118
1757,2381,-0.072340796
2160,4525,-0.090528157
2198,4767,-0.059714482
2655,7197,-0.086414156
2431,6119,-0.107219836
2516,6468,-0.098259517
1718,2130,-0.044017323
1863,3039,-0.068034537
937,1455,-0.071262141
2547,6592,-0.132142247
2853,8158,-0.068440082
2299,5336,-0.084266865
2290,5309,-0.038365248
2862,8229,-0.072817874
1783,2577,-0.114206578
2413,6048,-0.054916893
1614,1794,-0.031116855
2613,6976,-0.101281261
2463,6271,-0.099097987
1842,2915,-0.113675218
2264,5167,-0.109573236
2367,5755,-0.054674933
2896,8425,-0.092221696
2114,4302,-0.046707421
2710,7446,-0.082050148
2554,6627,-0.116457684
2499,6397,-0.138427011
436,1213,-0.09883934
2187,4703,-0.061865726
2379,5826,-0.106421191
2576,6761,-0.064616403
2808,7865,-0.059548032
1945,3459,-0.084779088
321,1151,-0.092825073
2795,7767,-0.084861649
2230,4981,-0.059610186
2250,5103,-0.052283409
2041,4008,-0.083282844
2027,3958,-0.046700389
2128,4366,0.008289959
2686,7348,-0.040120603
2844,8096,-0.001592628
1690,1936,-0.124940547
2075,4142,-0.048182111
2222,4927,-0.037897524
721,1348,-0.062071292
2359,5700,-0.052658209
2341,5577,-0.032169612
2695,7384,0.027939241
2882,8354,-0.020302757
1746,2309,-0.082893356
47,1017,-0.008063794
2441,6164,0.009988487
1854,2988,-0.036101181
2000,3805,-0.016021283
173,1071,0.03205073
1991,3761,-0.043418952
2606,6930,-0.057249373
2965,8826,-0.001015916
1931,3397,-0.02158048
2822,7945,-0.019491066
2006,3841,-0.077522551
2097,4240,0.007150623
1679,1874,0.047561314
2104,4268,-0.05485269
2800,7810,-0.065180613
2451,6217,0.002206168
2622,7044,-0.042650532
1457,1696,-0.044951394
2635,7099,-0.021168823
2152,4482,-0.010781218
2831,8014,-0.015085748
2066,4106,-0.012921558
2987,9019,-0.007055498
2537,6547,-0.02252408
2274,5210,-0.029678125
2085,4188,-0.062242659
2989,9026,-0.033096401
1576,17771,-0.001324679
835,14049,-0.056184816
1675,18527,-0.025148488
1676,18554,-0.066610206
1353,16329,-0.037060479
1447,16908,-0.061177553
731,13524,-0.045162242
899,14405,-0.064392604
1376,16472,-0.044127425
980,14753,-0.067312065
1221,15741,-0.066903759
1682,18858,-0.05050145
1240,15830,-0.066665718
825,13999,-0.052416529
1151,15448,-0.04628589
724,13490,-0.040692361
1011,14922,-0.037581131
791,13819,-0.052778944
1686,19141,-0.059138226
1551,17619,-0.027095653
1390,16551,-0.004714375
1505,17334,-0.046327039
1114,15313,-0.053517311
1629,17968,-0.02546952
1372,16454,-0.053204762
1693,19631,-0.041299494
1694,19695,-0.033715739
1139,15402,-0.070783259
1678,18670,-0.072606831
962,14673,-0.04967989
1591,17851,-0.035785394
1688,19249,-0.041829256
1696,19999,-0.043385071
749,13622,-0.057264054
1495,17254,-0.036261468
1163,15493,-0.0340207
1255,15901,-0.025595108
874,14272,-0.022515869
1466,17049,-0.028578318
855,14165,-0.032713281
1681,18778,-0.005474347
1606,17913,-0.052368203
1282,15983,-0.069829623
976,14726,-0.027079016
1519,17423,-0.056883524
1345,16285,-0.019988187
1358,16365,0.024529202
1689,19338,0.001439711
1473,17101,0.006673333
1488,17209,0.017115986
885,14352,-0.032290924
997,14851,0.047822797
1320,16132,-0.088156329
1368,16427,-0.044376268
1382,16506,-0.012537106
1051,15108,0.004054872
691,13301,-0.005374891
1691,19392,-0.117583679
944,14584,-0.030602814
1204,15652,-0.052950878
703,13365,0.081910653
843,14085,0.021695585
709,13392,0.061161976
665,13187,0.086764382
1184,15554,-0.136916994
1671,18242,-0.025630801
662,13169,0.080365279
779,13757,-0.041282866
1531,17496,0.047113669
1669,18028,0.004199931
1427,16757,-0.03726421
687,13276,0.059705329
1695,19793,-0.130885393
816,13935,0.068820061
1092,15233,0.044894669
1586,17824,0.015912989
1677,18581,-0.079406387
759,13668,0.006405351
1672,18331,-0.062036677
1684,19007,-0.002725763
1454,16944,-0.05293289
1674,18475,-0.080631475
1687,19212,-0.092497093
1016,14940,-0.100093652
1568,17726,-0.094296971
1683,18938,-0.074687525
1545,17575,-0.086583221
1673,18411,-0.123757505
1680,18741,-0.08308629
1692,19560,-0.116906006
1397,16613,-0.111353993
1425,16739,-0.131801794
1685,19114,-0.09203511
910,14450,-0.12734987
1043,15064,-0.135330604
1514,17398,-0.148150648
1699,20063,-0.053374217
805,13891,-0.042651042
1697,20048,-0.116633381
1670,18162,-0.087532474
1698,20055,-0.026749018
1404,16659,-0.0480406
